claim_id,section,subsection,surface,statistic_type,token_form,token,parsed_value,decimals_quoted,aggregation_unit,source_alias,source_artifact_id,json_pointer,generated_value,abs_delta,tolerance_rule,flag,flag_reason,resolution_confidence,external_literature,derived_now_generated,source_sha256,sentence
C0046,Introduction,,prose,AUROC,real,0.68,0.68,2,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/joint_scatter_points/5/detection_auroc,0.6845417735526382,0.004541773552638184,|delta| <= 0.5e-2 is ROUNDING_OK,DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0047,Introduction,,prose,AUROC,count,20,20.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/n_layers,20.0,0.0,EXACT (counts and verdict strings),DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0048,Introduction,,prose,AUROC,count,30,30.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/n_D_members,30.0,0.0,EXACT (counts and verdict strings),DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0049,Introduction,,prose,AUROC,real,0.629,0.629,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/rho_primary,0.6289337765071601,6.622349283991191e-05,|delta| <= 0.5e-3 is ROUNDING_OK,DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0050,Introduction,,prose,AUROC,interval,0.465,0.465,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/ci95_lineage_bootstrap/0,0.4647695660247376,0.00023043397526240073,|delta| <= 0.5e-3 is ROUNDING_OK,DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0051,Introduction,,prose,AUROC,interval,0.803,0.803,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/ci95_lineage_bootstrap/1,0.8034743184332859,0.00047431843328582524,|delta| <= 0.5e-3 is ROUNDING_OK,DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0052,Introduction,,prose,AUROC,count,70,70.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/n_pairs,70.0,0.0,EXACT (counts and verdict strings),DIRECTIONAL_ROUNDING,a '>= 0.68' bound that is not the generated extremum of any named population; see drift (a),HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"Measured on each model's own spontaneous refusals rather than on an archived, partly steered item pool, the refusal axis reads at AUROC $\geq 0.68$ on every one of the 20 checkpoints where reading is measurable at all, *zero* of 30 sit at chance, and induction and detection turn out to be positively coupled at $\rho = 0.629$ $[0.465, 0.803]$ over 70 (member, axis) pairs."
C0053,Introduction,,prose,rate,count,14,14.0,0,member,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/21/stratum_composition/xstest/n,14.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"The abliterated checkpoints that looked like chance-level readers are not: 14 of 18 abliterated-class members never emit the 40 spontaneous refusals the statistic needs, so the correct verdict is UNDEFINED, not AT_CHANCE."
C0054,Introduction,,prose,rate,count,18,18.0,0,member,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/n_abliterated_class_measured,18.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"The abliterated checkpoints that looked like chance-level readers are not: 14 of 18 abliterated-class members never emit the 40 spontaneous refusals the statistic needs, so the correct verdict is UNDEFINED, not AT_CHANCE."
C0055,Introduction,,prose,rate,count,40,40.0,0,member,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/11/stratum_composition/harmless/n_compliance,40.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"The abliterated checkpoints that looked like chance-level readers are not: 14 of 18 abliterated-class members never emit the 40 spontaneous refusals the statistic needs, so the correct verdict is UNDEFINED, not AT_CHANCE."
C0056,Introduction,,prose,verdict_string,real,UNDEFINED,,0,member,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/53/verdict,UNDEFINED,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"The abliterated checkpoints that looked like chance-level readers are not: 14 of 18 abliterated-class members never emit the 40 spontaneous refusals the statistic needs, so the correct verdict is UNDEFINED, not AT_CHANCE."
C0057,Introduction,,prose,verdict_string,real,AT_CHANCE,,0,member,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/rows/49/verdict,AT_CHANCE,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"The abliterated checkpoints that looked like chance-level readers are not: 14 of 18 abliterated-class members never emit the 40 spontaneous refusals the statistic needs, so the correct verdict is UNDEFINED, not AT_CHANCE."
C0058,Introduction,Summary of Contributions,prose,correlation,count,30,30.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/sanity_panel/n_D_members,30.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0059,Introduction,Summary of Contributions,prose,correlation,count,7,7.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/n_lineages,7.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0060,Introduction,Summary of Contributions,prose,correlation,count,20,20.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/n_layers,20.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0061,Introduction,Summary of Contributions,prose,correlation,count,1,1.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/n_refusal,1.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0062,Introduction,Summary of Contributions,prose,correlation,count,9,9.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/0/matched_contrast/n_shared_c,9.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0063,Introduction,Summary of Contributions,prose,correlation,count,0,0.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h1_abliterated_arm/per_member/2/n_refusal,0.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,MEDIUM,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0064,Introduction,Summary of Contributions,prose,correlation,count,70,70.0,0,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/n_pairs,70.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0065,Introduction,Summary of Contributions,prose,correlation,real,0.629,0.629,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/rho_primary,0.6289337765071601,6.622349283991191e-05,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0066,Introduction,Summary of Contributions,prose,correlation,interval,0.465,0.465,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/ci95_lineage_bootstrap/0,0.4647695660247376,0.00023043397526240073,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
C0067,Introduction,Summary of Contributions,prose,correlation,interval,0.803,0.803,3,axis-pair,E2,art_1xT3w1joqeJ8,/metadata/results/h3_joint_scatter/ci95_lineage_bootstrap/1,0.8034743184332859,0.00047431843328582524,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,1b6a9013693652ed5086400b62e73cbee57ed89b692d7b06081df43bb74d6df1,"On 30 checkpoints over 7 lineages, each measured in both roles of the same five axes, the canonical axis returns 20 READS, 1 AMBIGUOUS, 9 UNDEFINED and **0 AT_CHANCE**; across 70 (member, axis) pairs induction and detection correlate at $\rho = 0.629$ $[0.465, 0.803]$ (lineage bootstrap), within-member mean $0.715$."
